cation,anion,SMILES
CC[NH+]OCCOC,CCSc1ccc(SCC(C)(C)C(=O)[O-])cc1,CC[NH+]OCCOC.CCSc1ccc(SCC(C)(C)C(=O)[O-])cc1
N#CC(F)C1CCC[NH2+]C1,CCCCCOCCS(=O)(=O)[O-],N#CC(F)C1CCC[NH2+]C1.CCCCCOCCS(=O)(=O)[O-]
CCNOC1CC[NH2+]C1,O=P([O-])([O-])[Se]CCO,CCNOC1CC[NH2+]C1.O=P([O-])([O-])[Se]CCO
CC([NH3+])C(C)c1cn(C)nn1,CCC(O)C(S)C(=O)[O-],CC([NH3+])C(C)c1cn(C)nn1.CCC(O)C(S)C(=O)[O-]
C[N+]1(C)CCN2CCCC2C1,O=C([O-])BCCN=CCl,C[N+]1(C)CCN2CCCC2C1.O=C([O-])BCCN=CCl
CCC1COCCN1CC[NH3+],O=C([O-])N(F)CC1CCCCC1,CCC1COCCN1CC[NH3+].O=C([O-])N(F)CC1CCCCC1
C=C(C)C[NH2+]C1CCC1,O=C([O-])c1ccccc1SCCOCCO,C=C(C)C[NH2+]C1CCC1.O=C([O-])c1ccccc1SCCOCCO
O=C(NO)C1C[NH+]2CCC1C2,O=C([O-])C(=O)NCCO,O=C(NO)C1C[NH+]2CCC1C2.O=C([O-])C(=O)NCCO
CC(=O)OC(C)[n+]1ccccc1,C=CC(=CC(=O)[O-])C(C)F,CC(=O)OC(C)[n+]1ccccc1.C=CC(=CC(=O)[O-])C(C)F
CC(=O)OC(C)[n+]1ccccc1,CCONC=C(C#N)C(=O)[O-],CC(=O)OC(C)[n+]1ccccc1.CCONC=C(C#N)C(=O)[O-]
CCCOCC1CCCC1[NH3+],N#CC(=CCl)C(=O)[O-],CCCOCC1CCCC1[NH3+].N#CC(=CCl)C(=O)[O-]
C[NH2+]C(C)C1CSCCN1C,N#CC(=CCl)C(=O)[O-],C[NH2+]C(C)C1CSCCN1C.N#CC(=CCl)C(=O)[O-]
CCCOCCOCC1CCCC[NH2+]1,CCCCCCCCC(Br)C(=O)[O-],CCCOCCOCC1CCCC[NH2+]1.CCCCCCCCC(Br)C(=O)[O-]
CC1CCCCN1C1CC1[NH3+],CSC(C)Cn1[n-]nnc1=S,CC1CCCCN1C1CC1[NH3+].CSC(C)Cn1[n-]nnc1=S
CSC(C)CC[NH3+],CC(C)=CC1C(C)C1C(=O)[O-],CSC(C)CC[NH3+].CC(C)=CC1C(C)C1C(=O)[O-]
CC1CCCCN1C1CC1[NH3+],CC(C)=CC1C(C)C1C(=O)[O-],CC1CCCCN1C1CC1[NH3+].CC(C)=CC1C(C)C1C(=O)[O-]
COC(=O)N1CC2CC[NH2+]C2C1,CSC(C)Cn1[n-]nnc1=S,COC(=O)N1CC2CC[NH2+]C2C1.CSC(C)Cn1[n-]nnc1=S
CC(C)[NH+](C)CN(C)C,O=C([O-])CC1COC(C2CC2)C1,CC(C)[NH+](C)CN(C)C.O=C([O-])CC1COC(C2CC2)C1
[NH3+]CCC(O)C1CCCCC1O,O=C([O-])CC1C2COCC1C2,[NH3+]CCC(O)C1CCCCC1O.O=C([O-])CC1C2COCC1C2
COC(=O)C1CC(Br)C[NH2+]1,C=C(C)C=C(C)C(=O)[S-],COC(=O)C1CC(Br)C[NH2+]1.C=C(C)C=C(C)C(=O)[S-]
C=C(C=NO)C[N+]C,Cc1cc(OC(=O)[O-])nc(N(C)C)c1,C=C(C=NO)C[N+]C.Cc1cc(OC(=O)[O-])nc(N(C)C)c1
BrCC[NH+]1CC2CCOC2C1,O=C([O-])CC12CCC(CC1)C2,BrCC[NH+]1CC2CCOC2C1.O=C([O-])CC12CCC(CC1)C2
C#CC#C[NH+]1CCCC1,CCC(C)(C)CCCCCCNC(=O)[O-],C#CC#C[NH+]1CCCC1.CCC(C)(C)CCCCCCNC(=O)[O-]
CSCCCCOCC1CCCC[NH2+]1,O=C([O-])CSCC(=S)SCCCO,CSCCCCOCC1CCCC[NH2+]1.O=C([O-])CSCC(=S)SCCCO
CC(C)C1CC[NH+](CC(O)CO)C1,FCC[B-]1CCSCC1,CC(C)C1CC[NH+](CC(O)CO)C1.FCC[B-]1CCSCC1
CCCNC(=O)NCC1([NH3+])CCCCC1,FCC[B-]1CCSCC1,CCCNC(=O)NCC1([NH3+])CCCCC1.FCC[B-]1CCSCC1
COC(=O)C[NH2+]CCC(C)O,O=C([O-])C1CC1(F)F,COC(=O)C[NH2+]CCC(C)O.O=C([O-])C1CC1(F)F
COCC[NH+](CCOC)CC(C)=O,O=CN1CCOCC1C(=O)[O-],COCC[NH+](CCOC)CC(C)=O.O=CN1CCOCC1C(=O)[O-]
OCCC1C[NH2+]CCC1Cl,C=C(C=CNC)C1=C(OC)SCN1[O-],OCCC1C[NH2+]CCC1Cl.C=C(C=CNC)C1=C(OC)SCN1[O-]
NC(=O)OCC([NH3+])c1cccs1,O=CN1CCOCC1C(=O)[O-],NC(=O)OCC([NH3+])c1cccs1.O=CN1CCOCC1C(=O)[O-]
SC=CC1CCC[NH2+]CC1,O=C([O-])CN1CC(=O)NC1=O,SC=CC1CCC[NH2+]CC1.O=C([O-])CN1CC(=O)NC1=O
OC1CC2CCCC(C1)[NH2+]2,Nc1cc(Cl)c([O-])n1C1CC1,OC1CC2CCCC(C1)[NH2+]2.Nc1cc(Cl)c([O-])n1C1CC1
COCCC(C)SC(N)=[NH2+],CCC(OCCC(=O)[O-])C1CC1,COCCC(C)SC(N)=[NH2+].CCC(OCCC(=O)[O-])C1CC1
COCCC(C)SC(N)=[NH2+],CONCCCSCCOC(=O)[O-],COCCC(C)SC(N)=[NH2+].CONCCCSCCOC(=O)[O-]
COCCC(C)SC(N)=[NH2+],CCCCCC(O)CCC(=O)[O-],COCCC(C)SC(N)=[NH2+].CCCCCC(O)CCC(=O)[O-]
CCC[NH2+]CC(=O)NC1CCS(=O)(=O)CC1,COS(=O)[O-],CCC[NH2+]CC(=O)NC1CCS(=O)(=O)CC1.COS(=O)[O-]
CC(C)CC1(C)[NH2+]CCS1,C#CCC(Cl)C(=O)[O-],CC(C)CC1(C)[NH2+]CCS1.C#CCC(Cl)C(=O)[O-]
CCCC([NH3+])COC,O=C([O-])C(O)C(Cl)C(Cl)Cl,CCCC([NH3+])COC.O=C([O-])C(O)C(Cl)C(Cl)Cl
COC1CCCCCC1[NH+](C)C,CCCC(CNC(=O)OC)C(=O)[O-],COC1CCCCCC1[NH+](C)C.CCCC(CNC(=O)OC)C(=O)[O-]
CC(O)C([NH3+])c1ncnn1C,N#CCC1CC1C(=O)[O-],CC(O)C([NH3+])c1ncnn1C.N#CCC1CC1C(=O)[O-]
CC[NH+](CCO)CC(O)CO,CC1CC1Oc1cc(C(=O)[O-])on1,CC[NH+](CCO)CC(O)CO.CC1CC1Oc1cc(C(=O)[O-])on1
C#CCNC(=O)C1(C)CC[NH2+]CC1,N#CCC1CC1C(=O)[O-],C#CCNC(=O)C1(C)CC[NH2+]CC1.N#CCC1CC1C(=O)[O-]
CC([NH2+]CI)C(C)(C)C,CC1=CCCC1C(=O)[O-],CC([NH2+]CI)C(C)(C)C.CC1=CCCC1C(=O)[O-]
CC[NH2+]C(c1cccs1)C(C)(C)C,BOC=C(CO)C(=O)[O-],CC[NH2+]C(c1cccs1)C(C)(C)C.BOC=C(CO)C(=O)[O-]
CC(C)[NH2+]CC1OCCC1C,COc1ccc(N)c(S(=O)[O-])c1,CC(C)[NH2+]CC1OCCC1C.COc1ccc(N)c(S(=O)[O-])c1
C[NH+](C(C)(C)C)C(C)(C)O,CCCC(CC)CCC(=O)[O-],C[NH+](C(C)(C)C)C(C)(C)O.CCCC(CC)CCC(=O)[O-]
CCC(C)CC(=O)NC1C[NH2+]CC1C,BOC=C(CO)C(=O)[O-],CCC(C)CC(=O)NC1C[NH2+]CC1C.BOC=C(CO)C(=O)[O-]
COCCC[NH+](C)CC(O)CCl,COc1nc(Cl)ncc1C(=O)[O-],COCCC[NH+](C)CC(O)CCl.COc1nc(Cl)ncc1C(=O)[O-]
CCC(C)C[NH2+]C1CCOC1,C=C(C=C(C)C)C(=O)[O-],CCC(C)C[NH2+]C1CCOC1.C=C(C=C(C)C)C(=O)[O-]
C#CC1COC(C[NH3+])CN1C,O=C([O-])C1CC1,C#CC1COC(C[NH3+])CN1C.O=C([O-])C1CC1
C1CC(CC2C[NH2+]C2)C1,CC1(C)CCC(O)CC1C(=O)[O-],C1CC(CC2C[NH2+]C2)C1.CC1(C)CCC(O)CC1C(=O)[O-]
C1CC(CC2C[NH2+]C2)C1,O=C([O-])C1CC1,C1CC(CC2C[NH2+]C2)C1.O=C([O-])C1CC1
CC[NH2+]C(CCOCCOCO)COC,COCC(C(=O)[O-])c1nccs1,CC[NH2+]C(CCOCCOCO)COC.COCC(C(=O)[O-])c1nccs1
CCC1CCCCC1[NH3+],Cc1ncoc1C(F)(F)C(=O)[O-],CCC1CCCCC1[NH3+].Cc1ncoc1C(F)(F)C(=O)[O-]
Cn1cc[n+](C)c1O,[O-]N([O-])C=CC1CCCCC1,Cn1cc[n+](C)c1O.[O-]N([O-])C=CC1CCCCC1
CC1CSCOCC1C(N)=[NH2+],[O-]CC(O)c1nnc2ccccn12,CC1CSCOCC1C(N)=[NH2+].[O-]CC(O)c1nnc2ccccn12
NC(=O)C1NCCC[NH2+]1,[O-]CC(O)c1nnc2ccccn12,NC(=O)C1NCCC[NH2+]1.[O-]CC(O)c1nnc2ccccn12
C[NH2+]C1CCN(C(=O)OC)CC1,O=S([O-])c1cnccc1Cl,C[NH2+]C1CCN(C(=O)OC)CC1.O=S([O-])c1cnccc1Cl
CCC1CCCC12CC[NH2+]C2C,CC1(C)CCCC(C(=O)[O-])O1,CCC1CCCC12CC[NH2+]C2C.CC1(C)CCCC(C(=O)[O-])O1
C#CC[NH+]1CCCCC1,Cc1cc(C(=O)[S-])sc1Br,C#CC[NH+]1CCCCC1.Cc1cc(C(=O)[S-])sc1Br
CC1CC([NH2+]CC2CCSC2)C1,CCNC(=O)Cc1ccccc1[S-],CC1CC([NH2+]CC2CCSC2)C1.CCNC(=O)Cc1ccccc1[S-]
FOCC1CSCCC[NH2+]1,Cc1cc(C(=O)[S-])sc1Br,FOCC1CSCCC[NH2+]1.Cc1cc(C(=O)[S-])sc1Br
CCC(C)[NH+]1C2CCCC1CC2,CN([O-])CCC1CCC(=O)N1,CCC(C)[NH+]1C2CCCC1CC2.CN([O-])CCC1CCC(=O)N1
CC[NH2+]CC(C)CC1CCCC1,C=CC(C)C(=C)C(=O)[O-],CC[NH2+]CC(C)CC1CCCC1.C=CC(C)C(=C)C(=O)[O-]
CC(C)COCC1CCCCC[NH2+]1,O=C([O-])CC1CCCCCNC1=O,CC(C)COCC1CCCCC[NH2+]1.O=C([O-])CC1CCCCCNC1=O
C[NH2+]CC1CC1,O=C([O-])C1(C2CCSC2)CCCCC1,C[NH2+]CC1CC1.O=C([O-])C1(C2CCSC2)CCCCC1
NOC1C[NH2+]CCCS1=O,C=CC(C)C(=C)C(=O)[O-],NOC1C[NH2+]CCCS1=O.C=CC(C)C(=C)C(=O)[O-]
BrC1CC[NH2+]C1,CS(=O)(=O)[O-],BrC1CC[NH2+]C1.CS(=O)(=O)[O-]
O=C1C=NCCCN1C1CC[NH2+]CC1,CS(=O)(=O)[O-],O=C1C=NCCCN1C1CC[NH2+]CC1.CS(=O)(=O)[O-]
CCC1OCCC1(CC)[NH2+]C,CCCCCCSCC(C)(O)C(=O)[O-],CCC1OCCC1(CC)[NH2+]C.CCCCCCSCC(C)(O)C(=O)[O-]
CCCC(C)(CO)[NH2+]C(C)CO,Cc1ccccc1NC(=O)[O-],CCCC(C)(CO)[NH2+]C(C)CO.Cc1ccccc1NC(=O)[O-]
CO[Si]([NH3+])C1CCCCC1,CS(=O)(=O)[O-],CO[Si]([NH3+])C1CCCCC1.CS(=O)(=O)[O-]
CCCN=C(N[NH3+])NCCOC,CSC(CC(=O)[O-])c1cccs1,CCCN=C(N[NH3+])NCCOC.CSC(CC(=O)[O-])c1cccs1
O=[P+](O)CC1COCCO1,CNS(=O)(=O)NCC(O)C(=O)[O-],O=[P+](O)CC1COCCO1.CNS(=O)(=O)NCC(O)C(=O)[O-]
[NH3+]CCCOC1CCOC1,CC(O)(COC1CCCC1)C(=O)[O-],[NH3+]CCCOC1CCOC1.CC(O)(COC1CCCC1)C(=O)[O-]
O=[P+](O)CC1COCCO1,CCNN(CC)C(C)(C)C(=O)[O-],O=[P+](O)CC1COCCO1.CCNN(CC)C(C)(C)C(=O)[O-]
CC[NH+]1CCOCC1CBr,CCNN(CC)C(C)(C)C(=O)[O-],CC[NH+]1CCOCC1CBr.CCNN(CC)C(C)(C)C(=O)[O-]
CC(O)CC[NH+]1CC(C)CC1C,CCC(C)n1nnnc1C(=O)[O-],CC(O)CC[NH+]1CC(C)CC1C.CCC(C)n1nnnc1C(=O)[O-]
[NH3+]CC(O)C1CSCCS1,[S-]c1ccc(Cl)c2sc(I)cc12,[NH3+]CC(O)C1CSCCS1.[S-]c1ccc(Cl)c2sc(I)cc12
CCOC(N)=[NH+]C1CC1,Cc1csc(SCC(=O)[O-])n1,CCOC(N)=[NH+]C1CC1.Cc1csc(SCC(=O)[O-])n1
O=S1CC[NH+](CCF)CC1,CCC(C)n1nnnc1C(=O)[O-],O=S1CC[NH+](CCF)CC1.CCC(C)n1nnnc1C(=O)[O-]
CCC(O)CNC1=[NH+]CC(C)S1,C#CCCCS(=O)(=O)[O-],CCC(O)CNC1=[NH+]CC(C)S1.C#CCCCS(=O)(=O)[O-]
CCC(C[NH2+]C)N1CCCC1C,O=S([O-])CC1CCCCC1,CCC(C[NH2+]C)N1CCCC1C.O=S([O-])CC1CCCCC1
C=CC(O)[NH+]1CCCCC1,NC(=S)NN=CC1OC1C(=O)[O-],C=CC(O)[NH+]1CCCCC1.NC(=S)NN=CC1OC1C(=O)[O-]
CCCNC(NCCOCC)=[NH+]C,CCC(N([O-])CC)C(C)(C)C,CCCNC(NCCOCC)=[NH+]C.CCC(N([O-])CC)C(C)(C)C
COCC(C[NH3+])N1CCOC2CCCC21,O=S([O-])CC1CCCCC1,COCC(C[NH3+])N1CCOC2CCCC21.O=S([O-])CC1CCCCC1
CC1OCCC1SCCN1CC[NH2+]CC1,O=C([O-])C1CC2CCC1C2,CC1OCCC1SCCN1CC[NH2+]CC1.O=C([O-])C1CC2CCC1C2
C[NH2+]CC(O)C[NH2+]C(CN)C(C)OC,Brc1nn[n-]n1,C[NH2+]CC(O)C[NH2+]C(CN)C(C)OC.Brc1nn[n-]n1
CCCNc1cc(N)c(C)c[nH+]1,CCCCOP(=O)([O-])C(C)=O,CCCNc1cc(N)c(C)c[nH+]1.CCCCOP(=O)([O-])C(C)=O
CC(C)C[NH+]=C(N)NC1CCCCC1,COC(OCCCO)S(=O)[O-],CC(C)C[NH+]=C(N)NC1CCCCC1.COC(OCCCO)S(=O)[O-]
CCOCCN1CC[NH2+]C(CO)C1=O,Brc1nn[n-]n1,CCOCCN1CC[NH2+]C(CO)C1=O.Brc1nn[n-]n1
C=CC(C)(C)[N+](=O)O,CCC(CC)(CC)S(=O)(=O)[O-],C=CC(C)(C)[N+](=O)O.CCC(CC)(CC)S(=O)(=O)[O-]
Cc1ncsc1C=CC[NH2+]C(C)C,CCCCOCP(=O)([O-])[O-],Cc1ncsc1C=CC[NH2+]C(C)C.CCCCOCP(=O)([O-])[O-]
COCCCCC1CCCC1[NH3+],CC(C)C1CC(C(=O)[O-])CCC1O,COCCCCC1CCCC1[NH3+].CC(C)C1CC(C(=O)[O-])CCC1O
CCOC(=O)CC[NH2+]C(C)C,CC(F)(F)SCCc1nn[n-]n1,CCOC(=O)CC[NH2+]C(C)C.CC(F)(F)SCCc1nn[n-]n1
COCCN1CC[NH2+]CC1,CC1(C)COC(N)(C(=O)[O-])O1,COCCN1CC[NH2+]CC1.CC1(C)COC(N)(C(=O)[O-])O1
CCC(C)NC(N)=[NH+]C,CC1(C)COC(N)(C(=O)[O-])O1,CCC(C)NC(N)=[NH+]C.CC1(C)COC(N)(C(=O)[O-])O1
COCCCC[NH2+]Cc1cnc[nH]1,CC(C)CC(F)C(=O)[O-],COCCCC[NH2+]Cc1cnc[nH]1.CC(C)CC(F)C(=O)[O-]
O=C(CC1CCCC[NH2+]1)C1CCOCC1,CSCCCOCC(=O)[O-],O=C(CC1CCCC[NH2+]1)C1CCOCC1.CSCCCOCC(=O)[O-]
CCC1CCCCC[NH+]1CC(=O)OC,CC(C)CC(F)C(=O)[O-],CCC1CCCCC[NH+]1CC(=O)OC.CC(C)CC(F)C(=O)[O-]
CCCCOCC[NH2+]C(C)C,N#Cc1cccn1N1CCCC1C(=O)[O-],CCCCOCC[NH2+]C(C)C.N#Cc1cccn1N1CCCC1C(=O)[O-]
CC1CC[NH+](C(C)CO)CC1,CC1(C)OC(=O)[N-]C1=O,CC1CC[NH+](C(C)CO)CC1.CC1(C)OC(=O)[N-]C1=O
CC(C)CC1CCCCC[NH2+]1,C=CC(C)C(C)C(=O)[O-],CC(C)CC1CCCCC[NH2+]1.C=CC(C)C(C)C(=O)[O-]
COCCC(C)[NH+](C)CCOC,CC(P)CNC(=O)[S-],COCCC(C)[NH+](C)CCOC.CC(P)CNC(=O)[S-]
C=CC[NH2+]CC1(CCCOC)CCCC1,CCC(=CCCl)C(=O)[O-],C=CC[NH2+]CC1(CCCOC)CCCC1.CCC(=CCCl)C(=O)[O-]
C[NH2+]CNC(=O)NC1CC1,CC(P)CNC(=O)[S-],C[NH2+]CNC(=O)NC1CC1.CC(P)CNC(=O)[S-]
CCCOCCCC(C[NH3+])(CCC)CCC,CCC(=CCCl)C(=O)[O-],CCCOCCCC(C[NH3+])(CCC)CCC.CCC(=CCCl)C(=O)[O-]
COCCOCCOCC(=O)NC1=[NH+]CCS1,CCCCn1[n-]nnc1=S,COCCOCCOCC(=O)NC1=[NH+]CCS1.CCCCn1[n-]nnc1=S
O=CS[NH2+]C1CC1,COc1c(F)ccc(CC(=O)[O-])c1N,O=CS[NH2+]C1CC1.COc1c(F)ccc(CC(=O)[O-])c1N
c1cc(N2CCCCCS2)cc[nH+]1,O=C([O-])C(Br)C(Br)CI,c1cc(N2CCCCCS2)cc[nH+]1.O=C([O-])C(Br)C(Br)CI
CCOCCN1CCCC1C[NH3+],Cc1ccn(C)c1C(=O)C(C)[O-],CCOCCN1CCCC1C[NH3+].Cc1ccn(C)c1C(=O)C(C)[O-]
CC(C)(C)[NH2+]CCCl,CC(COC(C)C)CC(=O)[O-],CC(C)(C)[NH2+]CCCl.CC(COC(C)C)CC(=O)[O-]
CC=CCOCC[NH2+]CCOCCOC,CSC(=[S-])C(C)C1CC1,CC=CCOCC[NH2+]CCOCCOC.CSC(=[S-])C(C)C1CC1
C[NH2+]C(OC)C(C)(C)C,CC(=CC(=O)[O-])SS,C[NH2+]C(OC)C(C)(C)C.CC(=CC(=O)[O-])SS
CCC([NH3+])CO,CN(CC1CCCN1C1CC1)C(=O)[O-],CCC([NH3+])CO.CN(CC1CCCN1C1CC1)C(=O)[O-]
CCC([NH3+])CO,CCC(CSc1nccn1CC(C)C)C(=O)[O-],CCC([NH3+])CO.CCC(CSc1nccn1CC(C)C)C(=O)[O-]
C[NH2+]C(OC)C(C)(C)C,C=CCOC(=O)[O-],C[NH2+]C(OC)C(C)(C)C.C=CCOC(=O)[O-]
COCC([NH2+]CC(C)=CCl)C(C)C,[O-]C(F)Oc1ncns1,COCC([NH2+]CC(C)=CCl)C(C)C.[O-]C(F)Oc1ncns1
CCC1(C)C[NH+](CCO)C1,COc1cc[nH]c(=O)c1[O-],CCC1(C)C[NH+](CCO)C1.COc1cc[nH]c(=O)c1[O-]
CN(C)OCCC[NH+]1CCCCC1CO,COCCCCN=C(N)[O-],CN(C)OCCC[NH+]1CCCCC1CO.COCCCCN=C(N)[O-]
[NH3+],CCC(=O)NC(CC)(CO)C(=O)[O-],[NH3+].CCC(=O)NC(CC)(CO)C(=O)[O-]
[NH3+]C1C(CO)C2CCCC12,Oc1ccc([S-])c(Br)c1O,[NH3+]C1C(CO)C2CCCC12.Oc1ccc([S-])c(Br)c1O
Cc1ccc(C(C)[NH3+])cc1Br,O=P([O-])([O-])COCCO,Cc1ccc(C(C)[NH3+])cc1Br.O=P([O-])([O-])COCCO
CC[NH2+]CC(C(C)C)C(C)(O)CC,S=Cc1c([S-])nsc1Br,CC[NH2+]CC(C(C)C)C(C)(O)CC.S=Cc1c([S-])nsc1Br
CC(CCc1[nH+]ccn1C)C(N)=S,CC(C)CC(C)C(=O)[O-],CC(CCc1[nH+]ccn1C)C(N)=S.CC(C)CC(C)C(=O)[O-]
C[NH2+]C1CCSCC1SC,CC1(C)C(C(=O)[O-])C1(C)C,C[NH2+]C1CCSCC1SC.CC1(C)C(C(=O)[O-])C1(C)C
COCCN1CC[NH2+]CC1=O,CCCN(CC)C(=O)[O-],COCCN1CC[NH2+]CC1=O.CCCN(CC)C(=O)[O-]
B[NH2+]OCCC(C)(C)C(C)C,C#CC(C)(C)NS(=O)[O-],B[NH2+]OCCC(C)(C)C(C)C.C#CC(C)(C)NS(=O)[O-]
[NH3+]CC(CN1CSCC1O)C1CCCC1,O=C([O-])[O-],[NH3+]CC(CN1CSCC1O)C1CCCC1.O=C([O-])[O-]
CCN1CCC[NH2+]C(CCOC)C1,NOCC(CCCF)C(=O)[O-],CCN1CCC[NH2+]C(CCOC)C1.NOCC(CCCF)C(=O)[O-]
N=[P+]1CN=CC=N1,[O-]c1c(Cl)cc(Cl)c(F)c1Cl,N=[P+]1CN=CC=N1.[O-]c1c(Cl)cc(Cl)c(F)c1Cl
N=[P+]1CN=CC=N1,COC1C=CC1C(=O)[O-],N=[P+]1CN=CC=N1.COC1C=CC1C(=O)[O-]
COC1CC(C[NH+](C)C)N(C)C1,CSN(CCCCO)C(=O)[O-],COC1CC(C[NH+](C)C)N(C)C1.CSN(CCCCO)C(=O)[O-]
CCC(=O)NC1CC[NH2+]C1,COCCCC1(C(=O)[O-])CCOCC1,CCC(=O)NC1CC[NH2+]C1.COCCCC1(C(=O)[O-])CCOCC1
CC1CCCN2CCC[NH+]=C2N=N1,CCCc1nsc(C(=O)[O-])n1,CC1CCCN2CCC[NH+]=C2N=N1.CCCc1nsc(C(=O)[O-])n1
COCCSC(C)C(N)=[NH+]O,O=C([O-])NCc1ccc(Br)cc1F,COCCSC(C)C(N)=[NH+]O.O=C([O-])NCc1ccc(Br)cc1F
C[NH2+]C(C(C)C)C1CCCO1,C=CCCc1ncsc1CC(=O)[O-],C[NH2+]C(C(C)C)C1CCCO1.C=CCCc1ncsc1CC(=O)[O-]
COCSC1CCCCC1[NH3+],[O-]C(Br)C(Cl)Cl,COCSC1CCCCC1[NH3+].[O-]C(Br)C(Cl)Cl
CC1CC[NH+](C2C[NH2+]C2)CC1C,[O-]C(Br)C(Cl)Cl,CC1CC[NH+](C2C[NH2+]C2)CC1C.[O-]C(Br)C(Cl)Cl
O=C(NCC1CCC[NH2+]C1)Nc1nccs1,[O-]C(Br)C(Cl)Cl,O=C(NCC1CCC[NH2+]C1)Nc1nccs1.[O-]C(Br)C(Cl)Cl
CSC1CCCC1[NH2+]CC(=O)NC1CC1,[O-]C(Br)C(Cl)Cl,CSC1CCCC1[NH2+]CC(=O)NC1CC1.[O-]C(Br)C(Cl)Cl
N#CC=C[NH+]1CCCCC2CCCC21,O=C([O-])COCCF,N#CC=C[NH+]1CCCCC2CCCC21.O=C([O-])COCCF
CSCCOCCOCCOCC[NH3+],Nc1cccc(C=CC(=O)[O-])c1,CSCCOCCOCCOCC[NH3+].Nc1cccc(C=CC(=O)[O-])c1
CC1(CC2CCCCC2)CCCC[NH2+]1,CCCCn1cc([O-])cn1,CC1(CC2CCCCC2)CCCC[NH2+]1.CCCCn1cc([O-])cn1
CC(C)(C)SC1CCCCC[NH2+]1,CC=CC1CCCN1C(=O)[O-],CC(C)(C)SC1CCCCC[NH2+]1.CC=CC1CCCN1C(=O)[O-]
COCCC(C)[NH+]1CCCC1c1ccsc1,O=C([O-])NCCOCCCl,COCCC(C)[NH+]1CCCC1c1ccsc1.O=C([O-])NCCOCCCl
COC(C)CCC1(C[NH3+])CC1,O=C([O-])NCCOCCCl,COC(C)CCC1(C[NH3+])CC1.O=C([O-])NCCOCCCl
C[NH2+]C1CCCN(C2CCCSC2C)C1,CCCCCC=COC(=O)[O-],C[NH2+]C1CCCN(C2CCCSC2C)C1.CCCCCC=COC(=O)[O-]
CCC(N)=[NH+]C1COC1,COC(=O)NC(C(=O)[O-])C(C)Cl,CCC(N)=[NH+]C1COC1.COC(=O)NC(C(=O)[O-])C(C)Cl
C[NH2+]CC(C)OCCF,CCCCCC=COC(=O)[O-],C[NH2+]CC(C)OCCF.CCCCCC=COC(=O)[O-]
NC([NH3+])C(=O)NC1CC1,CCC(F)(C(=O)[O-])C(F)F,NC([NH3+])C(=O)NC1CC1.CCC(F)(C(=O)[O-])C(F)F
O=C(NC1CC[NH2+]CC1)C1CCCOC1,CSC(CS)C(=O)[O-],O=C(NC1CC[NH2+]CC1)C1CCCOC1.CSC(CS)C(=O)[O-]
CCC(C)C1(O)CC[NH2+]CC1,CCC(C(=O)[O-])=C(Br)CI,CCC(C)C1(O)CC[NH2+]CC1.CCC(C(=O)[O-])=C(Br)CI
C=CCSC1CC2CCC(C1)[NH2+]2,COCCC(C)NC(=O)N[S-],C=CCSC1CC2CCC(C1)[NH2+]2.COCCC(C)NC(=O)N[S-]
COCC(C)[NH2+]CC(=O)OCC(C)C,CCC(Br)C(=O)[O-],COCC(C)[NH2+]CC(=O)OCC(C)C.CCC(Br)C(=O)[O-]
CC(N)=[NH+]C1(C)CC1,COCCC(C)NC(=O)N[S-],CC(N)=[NH+]C1(C)CC1.COCCC(C)NC(=O)N[S-]
CNOCC1CCC[NH2+]1,CCCC(C)CP(C)(=O)[O-],CNOCC1CCC[NH2+]1.CCCC(C)CP(C)(=O)[O-]
NC(NC1CC1)=[NH+]CC1CCOC1,O=C([O-])OBr,NC(NC1CC1)=[NH+]CC1CCOC1.O=C([O-])OBr
CCNOCCC[NH2+]C,Cc1cc(I)c([S-])cc1Cl,CCNOCCC[NH2+]C.Cc1cc(I)c([S-])cc1Cl
C=CN1CCC[NH2+]CC1,C=C(C)C(C)(C)C(=O)[O-],C=CN1CCC[NH2+]CC1.C=C(C)C(C)(C)C(=O)[O-]
CC[P+](OC)(OC)OC,CCCCCC=CC(CCCC)C(=O)[O-],CC[P+](OC)(OC)OC.CCCCCC=CC(CCCC)C(=O)[O-]
N#CC1(N)C[NH+]2CCC1CC2,CCCCCCCC(C)OC(=O)[O-],N#CC1(N)C[NH+]2CCC1CC2.CCCCCCCC(C)OC(=O)[O-]
N#CC1CCCCCC1[NH3+],N#CC1=CN(C(=O)[O-])CC1,N#CC1CCCCCC1[NH3+].N#CC1=CN(C(=O)[O-])CC1
FCCC[NH2+]C1CCOC1,CCCSC1CCCCCC1C(=O)[O-],FCCC[NH2+]C1CCOC1.CCCSC1CCCCCC1C(=O)[O-]
CNC(=O)C[NH2+]C1CCCSC1C,C=C(N=C(C)C)C(=O)[O-],CNC(=O)C[NH2+]C1CCCSC1C.C=C(N=C(C)C)C(=O)[O-]
COC1CCCC1[NH2+]C1CC=CC1,CCCC(CNC(=O)[O-])CSCC,COC1CCCC1[NH2+]C1CC=CC1.CCCC(CNC(=O)[O-])CSCC
CN1CC(O)C[N+](C)(C)C1,N#CC1=CN(C(=O)[O-])CC1,CN1CC(O)C[N+](C)(C)C1.N#CC1=CN(C(=O)[O-])CC1
COCCOCCOCC[NH3+],COCCCn1cc(Br)cc1C(=O)[O-],COCCOCCOCC[NH3+].COCCCn1cc(Br)cc1C(=O)[O-]
